id,category,parent,name,questiontext,questiontextformat,generalfeedback,generalfeedbackformat,defaultmark,penalty,qtype,length,stamp,version,hidden,timecreated,timemodified,createdby,modifiedby,idnumber
455,61,0,Q02,"<p>A daily scrum is a common ceremony associated with Agile projects, what is it also known as?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214174628+gzWuOf,assessment.accelerate-people.co.uk+201214174628+DNfaW0,0,1607967988,1607967988,4,4,
456,61,0,Q03,<p>The person who typically facilitates the daily scrum and supports the product owner and development team in solving issues and providing guidance is known as what?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214174628+hArfiB,assessment.accelerate-people.co.uk+201214174628+HWzpCj,0,1607967988,1607967988,4,4,
457,61,0,Q04,<p>The practice of Continuous Innovation and Continuous Development is most closely linked to which software development practice?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214174628+7CY9go,assessment.accelerate-people.co.uk+201214174628+SVEJM2,0,1607967988,1607967988,4,4,
458,61,0,Q05,<p>The practice of Continuous Innovation and Continuous Development is most closely aligned to which development methodology?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214174628+7sELzT,assessment.accelerate-people.co.uk+201214174628+1xNknE,0,1607967988,1607967988,4,4,
459,62,0,Q01,<p>A person working in a Finance Department is most likely to utilise which digital technology to perform their role?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214180230+SlmYYP,assessment.accelerate-people.co.uk+201214180230+5P2Kff,0,1607968950,1607968950,4,4,
460,62,0,Q02,<p>A person working in a Human Resources department may utilise which digital technology to perform their role?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214180230+3JiwGX,assessment.accelerate-people.co.uk+201214180230+YctUyZ,0,1607968950,1607968950,4,4,
461,62,0,Q03,<p>A person working in Sales &amp; Marketing may utilise which digital technology to perform their role?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214180230+xD4oiV,assessment.accelerate-people.co.uk+201214180230+FU1qYx,0,1607968950,1607968950,4,4,
462,62,0,Q04,<p>A person working in HR is most likely to depend on which digital technology to perform their role?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214180230+w4Eiab,assessment.accelerate-people.co.uk+201214180230+2ZrJtY,0,1607968950,1607968950,4,4,
463,62,0,Q05,<p>A person working in Sales &amp; Marketing is most likely to depend on which digital technology to perform their role?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214180230+XzR1Uo,assessment.accelerate-people.co.uk+201214180230+c75MK2,0,1607968950,1607968950,4,4,
464,66,0,Q01,<p>Which of the following is <strong>not</strong> a video communication platform?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+QAYJY2,assessment.accelerate-people.co.uk+201215091804+t7t3lJ,0,1608023884,1608023884,5,5,
465,66,0,Q02,<p>Which of the following is <strong>not</strong> classed as a peripheral hardware devise?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+5CeOvI,assessment.accelerate-people.co.uk+201215091804+prLJ2V,0,1608023884,1608023884,5,5,
466,66,0,Q03,<p>Which of the following is primarily used for processing and presenting data?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+1eMG6F,assessment.accelerate-people.co.uk+201215091804+TCfaYv,0,1608023884,1608023884,5,5,
467,66,0,Q04,<p>Which of the following is<strong> not</strong> an example of handling data securely?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+cERo0n,assessment.accelerate-people.co.uk+201215091804+KRuCUN,0,1608023884,1608023884,5,5,
468,66,0,Q05,<p>which of the following is <strong>not</strong> a data visualisation tool?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+tuD7Ic,assessment.accelerate-people.co.uk+201215091804+LfwrnY,0,1608023884,1608023884,5,5,
469,66,0,Q06,<p>Which policy or procedure would cover information security?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+pYSmwZ,assessment.accelerate-people.co.uk+201215091804+zsfy5F,0,1608023884,1608023884,5,5,
470,66,0,Q07,<p>Which of the following is a type of threat to an organisation?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+oWABwa,assessment.accelerate-people.co.uk+201215091804+EP7lVn,0,1608023884,1608023884,5,5,
471,66,0,Q08,<p>Which of the following would be the most likely reason to change your password?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+RD6lEe,assessment.accelerate-people.co.uk+201215091804+O31aEL,0,1608023884,1608023884,5,5,
472,66,0,Q09,<p>Who should you inform if your encounter a data breach?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+dCMbXH,assessment.accelerate-people.co.uk+201215091804+rKKK5Q,0,1608023884,1608023884,5,5,
473,66,0,Q10,<p>How would you safeguard your organisations brand?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+lItvUq,assessment.accelerate-people.co.uk+201215091804+57QKJy,0,1608023884,1608023884,5,5,
474,66,0,Q11,<p>Which of the following are classed as Digital Communication Channels?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+h7n7DJ,assessment.accelerate-people.co.uk+201215091804+BzlKuX,0,1608023884,1608023884,5,5,
475,66,0,Q12,<p>Which of the following is the least secure when accessing the internet?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+2W0vCg,assessment.accelerate-people.co.uk+201215091804+xbHtc1,0,1608023884,1608023884,5,5,
476,66,0,Q13,<p>Which of the following is the best method for planning your own learning activities?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+fSOBXF,assessment.accelerate-people.co.uk+201215091804+WCkTyy,0,1608023884,1608023884,5,5,
477,66,0,Q14,<p>Which of the following combinations should be considered when planning effective time management?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+kzmvxN,assessment.accelerate-people.co.uk+201215091804+ksTirq,0,1608023884,1608023884,5,5,
478,66,0,Q15,<p>How may your continuous improvement benefit the business?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+x1KNDa,assessment.accelerate-people.co.uk+201215091804+aHd1Rb,0,1608023884,1608023884,5,5,
479,66,0,Q16,<p>How can you BEST maintain current and future awareness of technologies?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215091804+L9leqa,assessment.accelerate-people.co.uk+201215091804+jNZlVG,0,1608023884,1608023884,5,5,
480,64,0,CAT1-01,<p>Which of the following is <strong>not</strong> a video communication platform?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092426+hKLcOC,assessment.accelerate-people.co.uk+201215092426+ey3foD,0,1608024266,1608024266,5,5,
481,64,0,CAT1-05,<p>Which of the following is <strong>not</strong> classed as a peripheral hardware devise?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092426+jAlBXL,assessment.accelerate-people.co.uk+201215092426+NrJxqS,0,1608024266,1608024266,5,5,
482,66,0,CAT1-03,<p>Which of the following is primarily used for processing and presenting data?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092426+qUbFq0,assessment.accelerate-people.co.uk+201215092426+SrOcqZ,0,1608024266,1608024266,5,5,
483,64,0,CAT1-04,<p>Which of the following is<strong> not</strong> an example of handling data securely?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092426+DX6zuC,assessment.accelerate-people.co.uk+201215092426+fh7k6D,0,1608024266,1608024266,5,5,
484,66,0,Q05,<p>which of the following is <strong>not</strong> a data visualisation tool?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092426+0MHqKj,assessment.accelerate-people.co.uk+201215092426+SeqtOY,0,1608024266,1608024266,5,5,
485,66,0,CAT1-01,<p>Which of the following is <strong>not</strong> a video communication platform?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092508+iNEMIp,assessment.accelerate-people.co.uk+201215092508+uXQ6k4,0,1608024308,1608024308,5,5,
486,66,0,CAT1-05,<p>Which of the following is <strong>not</strong> classed as a peripheral hardware devise?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092508+LCGBEZ,assessment.accelerate-people.co.uk+201215092508+TrJAHt,0,1608024308,1608024308,5,5,
487,64,0,CAT1-03,<p>Which of the following is primarily used for processing and presenting data?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092508+yN85C4,assessment.accelerate-people.co.uk+201215092508+uKC8Um,0,1608024308,1608024308,5,5,
488,66,0,CAT1-04,<p>Which of the following is<strong> not</strong> an example of handling data securely?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092508+gghvbD,assessment.accelerate-people.co.uk+201215092508+8MhrsO,0,1608024308,1608024308,5,5,
489,66,0,Q05,<p>which of the following is <strong>not</strong> a data visualisation tool?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092508+yY0LsE,assessment.accelerate-people.co.uk+201215092508+IqncnD,0,1608024308,1608024308,5,5,
490,66,0,CAT1-01,<p>Which of the following is <strong>not</strong> a video communication platform?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092536+m8mY9N,assessment.accelerate-people.co.uk+201215092536+hCZk7a,0,1608024336,1608024336,5,5,
491,66,0,CAT1-05,<p>Which of the following is <strong>not</strong> classed as a peripheral hardware devise?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092536+jrf9fp,assessment.accelerate-people.co.uk+201215092536+vk67In,0,1608024336,1608024336,5,5,
492,66,0,CAT1-03,<p>Which of the following is primarily used for processing and presenting data?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092536+B3INE8,assessment.accelerate-people.co.uk+201215092536+zmX9l4,0,1608024336,1608024336,5,5,
493,66,0,CAT1-04,<p>Which of the following is<strong> not</strong> an example of handling data securely?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092536+v1kzxW,assessment.accelerate-people.co.uk+201215092536+hMFtiw,0,1608024336,1608024336,5,5,
494,66,0,Q05,<p>which of the following is <strong>not</strong> a data visualisation tool?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092536+Yq5YjL,assessment.accelerate-people.co.uk+201215092536+UzUGhT,0,1608024336,1608024336,5,5,
495,66,0,CAT1-01,<p>Which of the following is <strong>not</strong> a video communication platform?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092755+qCtsVz,assessment.accelerate-people.co.uk+201215092755+MVP2Ik,0,1608024475,1608024475,5,5,
496,66,0,CAT1-05,<p>Which of the following is <strong>not</strong> classed as a peripheral hardware devise?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092755+WKqADE,assessment.accelerate-people.co.uk+201215092755+7NfXXN,0,1608024475,1608024475,5,5,
497,66,0,CAT1-03,<p>Which of the following is primarily used for processing and presenting data?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092755+2GP765,assessment.accelerate-people.co.uk+201215092755+HaWxiD,0,1608024475,1608024475,5,5,
498,66,0,CAT1-04,<p>Which of the following is<strong> not</strong> an example of handling data securely?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092755+4WKTgp,assessment.accelerate-people.co.uk+201215092755+ywukNf,0,1608024475,1608024475,5,5,
499,66,0,Q05,<p>which of the following is <strong>not</strong> a data visualisation tool?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092755+1WG7HC,assessment.accelerate-people.co.uk+201215092755+8fDBeV,0,1608024475,1608024475,5,5,
500,66,0,CAT1-01,<p>Which of the following is <strong>not</strong> a video communication platform?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092838+5Zrf0v,assessment.accelerate-people.co.uk+201215092838+RP11Rr,0,1608024518,1608024518,5,5,
501,66,0,CAT1-05,<p>Which of the following is <strong>not</strong> classed as a peripheral hardware devise?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092838+we4sMm,assessment.accelerate-people.co.uk+201215092839+Q8RD2s,0,1608024518,1608024518,5,5,
502,66,0,CAT1-03,<p>Which of the following is primarily used for processing and presenting data?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092839+C8b88J,assessment.accelerate-people.co.uk+201215092839+lU5W7x,0,1608024519,1608024519,5,5,
503,66,0,CAT1-04,<p>Which of the following is<strong> not</strong> an example of handling data securely?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092839+MSBYsx,assessment.accelerate-people.co.uk+201215092839+46nBDI,0,1608024519,1608024519,5,5,
504,66,0,Q05,<p>which of the following is <strong>not</strong> a data visualisation tool?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215092839+DciMui,assessment.accelerate-people.co.uk+201215092839+mAQ5lb,0,1608024519,1608024519,5,5,
505,65,0,CAT2-01,<p>Which policy or procedure would cover information security?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215093238+QiNKiB,assessment.accelerate-people.co.uk+201215093238+J4wx2M,0,1608024758,1608024758,5,5,
506,65,0,CAT2-02,<p>Which of the following is a type of threat to an organisation?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215093238+1jG1KW,assessment.accelerate-people.co.uk+201215093238+QwaRkx,0,1608024758,1608024758,5,5,
507,65,0,CAT2-03,<p>Which of the following would be the most likely reason to change your password?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215093238+s6UuUn,assessment.accelerate-people.co.uk+201215093238+gMsgCf,0,1608024758,1608024758,5,5,
508,65,0,CAT2-04,<p>Who should you inform if your encounter a data breach?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215093238+YIXF3M,assessment.accelerate-people.co.uk+201215093238+r6cUQ5,0,1608024758,1608024758,5,5,
509,65,0,CAT2-05,<p>How would you safeguard your organisations brand?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215093238+yVBs3S,assessment.accelerate-people.co.uk+201215093238+vHhmDM,0,1608024758,1608024758,5,5,
510,67,0,Q01,<p>A number of staff have identified additional system functionality that would aid their job role.  What would be the best way for their manager to communicate this information to their in-house software development team?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215094434+wxEPTH,assessment.accelerate-people.co.uk+201215094434+158s7i,0,1608025474,1608025474,4,4,
511,67,0,Q02,"<p>A new software platform has been developed for your team to improve performance, how might you get involved in the development of this new software platform?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215094434+AsgGY2,assessment.accelerate-people.co.uk+201215094434+3pPO8t,0,1608025474,1608025474,4,4,
512,67,0,Q03,"<p>As an experienced user of a digital platform, how would you support the roll out and adoption of the platform to new users?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215094434+LWLy7Z,assessment.accelerate-people.co.uk+201215094434+if7J8F,0,1608025474,1608025474,4,4,
513,67,0,Q04,"<p>An aging digital platform is due an urgent upgrade, as an experienced user of this platform how could you support the development team working on this upgrade by?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215094434+xSMtCA,assessment.accelerate-people.co.uk+201215094434+a091OG,0,1608025474,1608025474,4,4,
514,68,0,Q01,<p>An informal and interactive way to keep employees updated about the organisations use of digital tools could be?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215094806+yrpuTx,assessment.accelerate-people.co.uk+201215094806+4hGOlM,0,1608025686,1608025686,4,4,
515,68,0,Q02,<p>An informal resource for individual employees to access additional user information on an organisations digital tools could be?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215094806+LW5ukD,assessment.accelerate-people.co.uk+201215094806+uiXJGK,0,1608025686,1608025686,4,4,
516,68,0,Q03,"<p>A dynamic resource designed to support new users, collated and kept up to date by a specialist in the use of an organisations digital tools, could be?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215094806+sfBM0n,assessment.accelerate-people.co.uk+201215094806+SYJPmu,0,1608025686,1608025686,4,4,
517,68,0,Q04,<p>A way to keep employees aware of an update or change in the functionality of a digital tool or platform is likely to be achieved by sharing what from the developers?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215094806+F5oX87,assessment.accelerate-people.co.uk+201215094806+YWccR8,0,1608025686,1608025686,4,4,
518,68,0,Q05,"<p>The best method for ensuring that all staff are able to adequately use their organisation's digital tools and keep up to date with the latest functionality, is what?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215094806+Q7WBZe,assessment.accelerate-people.co.uk+201215094806+yKw30i,0,1608025686,1608025686,4,4,
519,68,0,Q06,<p>What could a business put in place to support staff and the effective use of their digital tools and platforms?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215094806+Ah0rxE,assessment.accelerate-people.co.uk+201215094806+6YferU,0,1608025686,1608025686,4,4,
520,69,0,Q01,<p>Which of these is <strong>not </strong>a cloud service provider?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215095008+QTUumT,assessment.accelerate-people.co.uk+201215095008+mfrNBQ,0,1608025808,1608025808,4,4,
521,69,0,Q02,<p>When referring to off premise what is typically being discussed?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215095008+uu5bq0,assessment.accelerate-people.co.uk+201215095008+Cl0VVl,0,1608025808,1608025808,4,4,
522,69,0,Q03,<p>Which of the following is<strong> not</strong> typically know as a data storage device?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215095008+yU4VZ7,assessment.accelerate-people.co.uk+201215095008+DREftF,0,1608025808,1608025808,4,4,
523,69,0,Q04,<p>Correctly identify the three different types of cloud provision:</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215095008+OXtUYB,assessment.accelerate-people.co.uk+201215095008+yvjxyU,0,1608025808,1608025808,4,4,
524,69,0,Q05,<p>A system primarily used for reporting and analysing live structured data in a central collection point from a number of different data sources is known as what?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215095008+k08SvT,assessment.accelerate-people.co.uk+201215095008+HDsA77,0,1608025808,1608025808,4,4,
525,69,0,Q06,"<p>A repository which can contain a combination of raw data, transformed data, semi-structured, structured and unstructured data is known as what?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215095008+CHEKVk,assessment.accelerate-people.co.uk+201215095008+YV3du9,0,1608025808,1608025808,4,4,
526,69,0,Q07,"<p>Data that presents itself in a collection of tables, each consisting of columns with multiple records (rows) in a structured format is known as what?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201215095008+cxNBUv,assessment.accelerate-people.co.uk+201215095008+L0nIkT,0,1608025808,1608025808,4,4,
527,58,527,Random (Common Productivity Software Applications ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100628+5g1KzS,assessment.accelerate-people.co.uk+201215100628+81YH64,0,1608026788,1608026788,5,5,
528,58,528,Random (Common Productivity Software Applications ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100628+AhISfO,assessment.accelerate-people.co.uk+201215100628+t9dKq8,0,1608026788,1608026788,5,5,
529,58,529,Random (Common Productivity Software Applications ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100628+1unuZp,assessment.accelerate-people.co.uk+201215100628+JcUnbx,0,1608026788,1608026788,5,5,
530,59,530,Random (Digital Information Systems),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100702+XEPA1g,assessment.accelerate-people.co.uk+201215100702+jXRdsQ,0,1608026822,1608026822,5,5,
531,59,531,Random (Digital Information Systems),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100702+HYVMzG,assessment.accelerate-people.co.uk+201215100702+V69HEl,0,1608026822,1608026822,5,5,
532,60,532,"Random (Maintenance of business hardware, software and networks;)",0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100755+6CR28G,assessment.accelerate-people.co.uk+201215100755+YF9EPG,0,1608026875,1608026875,5,5,
533,60,533,"Random (Maintenance of business hardware, software and networks;)",0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100755+anzCTb,assessment.accelerate-people.co.uk+201215100755+7BimYY,0,1608026875,1608026875,5,5,
534,60,534,"Random (Maintenance of business hardware, software and networks;)",0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100755+QiByF5,assessment.accelerate-people.co.uk+201215100755+ixJdUV,0,1608026875,1608026875,5,5,
535,61,535,Random (Agile and CIDC ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100845+I3YB05,assessment.accelerate-people.co.uk+201215100845+A2lHEf,0,1608026925,1608026925,5,5,
536,61,536,Random (Agile and CIDC ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100845+wIsg7k,assessment.accelerate-people.co.uk+201215100845+dVqhKy,0,1608026925,1608026925,5,5,
537,62,537,Random (Digital Technology into Key Functions ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100916+KngoNS,assessment.accelerate-people.co.uk+201215100916+PBZ6Nb,0,1608026956,1608026956,5,5,
538,62,538,Random (Digital Technology into Key Functions ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100916+mVDOO2,assessment.accelerate-people.co.uk+201215100916+mxyKr2,0,1608026956,1608026956,5,5,
539,67,539,Random (Digital operations and digital change),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100933+5Q2PiY,assessment.accelerate-people.co.uk+201215100933+5FDgh4,0,1608026973,1608026973,5,5,
540,67,540,Random (Digital operations and digital change),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100933+XJa9nb,assessment.accelerate-people.co.uk+201215100933+JbTRzG,0,1608026973,1608026973,5,5,
541,68,541,Random (Training & Supporting Colleagues ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100950+D9m7mp,assessment.accelerate-people.co.uk+201215100950+3GLuY8,0,1608026990,1608026990,5,5,
542,68,542,Random (Training & Supporting Colleagues ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100950+c9NUfF,assessment.accelerate-people.co.uk+201215100950+5j8AXF,0,1608026990,1608026990,5,5,
543,68,543,Random (Training & Supporting Colleagues ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215100950+edcxue,assessment.accelerate-people.co.uk+201215100950+jjms4b,0,1608026990,1608026990,5,5,
544,69,544,Random (Data Storage Systems ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215101004+hCaGkI,assessment.accelerate-people.co.uk+201215101004+IrVSla,0,1608027004,1608027004,5,5,
545,69,545,Random (Data Storage Systems ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215101004+kKrT9H,assessment.accelerate-people.co.uk+201215101004+zMemNx,0,1608027004,1608027004,5,5,
546,69,546,Random (Data Storage Systems ),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215101004+vvWidU,assessment.accelerate-people.co.uk+201215101004+LDMEbo,0,1608027004,1608027004,5,5,
548,64,548,Random (Sub-Cat-1),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215113403+0cVuuC,assessment.accelerate-people.co.uk+201215113403+tHIJL9,0,1608032043,1608032043,5,5,
550,65,550,Random (Sub-Cat-2),0,0,,0,1,0,random,1,assessment.accelerate-people.co.uk+201215113416+vCv3KD,assessment.accelerate-people.co.uk+201215113416+9QYQCB,0,1608032056,1608032056,5,5,
